;low;high;mean;epochs
0;23.904747624106083;29.238363458426985;29.238363458426985;135
1;25.132012026320027;30.626252862452677;30.626252862452677;135
2;25.394990930716897;30.92365753396139;30.92365753396139;135
3;25.49239755232571;31.033810431471945;31.033810431471945;135
4;25.17096905305335;30.670317394603018;30.670317394603018;135
5;25.979405361773875;31.58455524233903;31.58455524233903;135
6;25.326812620239703;30.846553035563588;30.846553035563588;135
7;25.502137511747815;31.04482094259933;31.04482094259933;135
8;25.7846019568991;31.364255069228115;31.364255069228115;135
9;27.103329216162535;32.46575593478268;32.46575593478268;135
10;27.240486959320474;32.3776353033473;32.3776353033473;135
11;28.639606128971362;33.91973089321348;33.91973089321348;135
12;29.19362289157505;34.51453742527581;34.51453742527581;135
13;29.829687217120192;35.19747302163882;35.19747302163882;135
14;30.193118412976915;35.54994430355996;35.54994430355996;135
15;30.193070626740212;35.516898715402306;35.516898715402306;135
16;31.4105852311892;36.89376917543531;36.89376917543531;135
17;32.76447332232318;38.424854254174114;38.424854254174114;135
18;33.533938549534874;39.29503038071488;39.29503038071488;135
19;33.60212388739981;39.37214050102288;39.37214050102288;135
20;33.6050360368836;40.71833219709258;40.71833219709258;135
21;30.292718985041414;36.42703537964716;36.42703537964716;135
22;29.352738410498002;35.19212939599339;35.19212939599339;135
23;30.449384756594565;36.63285913399217;36.63285913399217;135
24;32.838499824886284;39.771571598847544;39.771571598847544;135
25;31.05253982530441;37.42525051100089;37.42525051100089;135
26;31.593021839100754;38.13532025694589;38.13532025694589;135
27;30.72354845133503;36.99303243288779;36.99303243288779;135
28;30.347552286180527;36.49907172599934;36.49907172599934;135
29;31.397193841091966;37.878053213312576;37.878053213312576;135
30;31.90635900411726;38.54695933277061;38.54695933277061;135
31;31.600858781920042;38.145608352612534;38.145608352612534;135
32;31.90635900411726;38.54695933277061;38.54695933277061;135
33;31.859351401977033;38.48520827112997;38.48520827112997;135
34;31.663526214923344;38.22794122749666;38.22794122749666;135
35;33.00188940103905;39.925935198173654;39.925935198173654;135
36;33.2838787947784;40.29640502560121;40.29640502560121;135
37;35.20300779223106;42.800999751318315;42.800999751318315;135
38;36.33881355382817;44.2931699676503;44.2931699676503;135
39;35.79832872907672;43.5831058436155;43.5831058436155;135
40;37.32133793381272;44.190286200028794;44.190286200028794;135
41;36.880344053876875;43.644454938676816;43.644454938676816;135
42;37.5057534541148;44.418535754163;44.418535754163;135
43;38.15521057523473;45.22238458416004;45.22238458416004;135
44;38.227376225521525;45.311699871513;45.311699871513;135
45;38.34764575043761;45.46056805361827;45.46056805361827;135
46;39.3258496924332;46.67130263436563;46.67130263436563;135
47;40.92143494690062;48.64620660291596;48.64620660291596;135
48;40.480441066964765;48.100369719653784;48.100369719653784;135
49;39.66260773534436;47.08812230043998;47.08812230043998;135
50;42.05197860055019;50.04549442987286;50.04549442987286;135
51;41.105844845292495;48.87445053513997;48.87445053513997;135
52;39.66260773534436;47.08812230043998;47.08812230043998;135
53;35.9842902746839;42.54287536637945;42.54287536637945;135
54;37.02663740111038;43.833019428706756;43.833019428706756;135
55;37.65203274657281;44.60708900037254;44.60708900037254;135
56;39.937179018574355;47.435460778348194;47.435460778348194;135
57;40.05744292158024;47.584323338543264;47.584323338543264;135
58;40.26591459562962;47.84234652909852;47.84234652909852;135
59;41.95771603222092;49.93632817760247;49.93632817760247;135
60;44.912853452349175;51.9015455948776;51.9015455948776;135
61;44.247188364121634;51.126483756061454;51.126483756061454;135
